Country,"Afghanistan, Islamic Republic of",Albania,Algeria,Angola,Anguilla,Antigua and Barbuda,Argentina,"Armenia, Republic of",Aruba,Australia,Austria,"Azerbaijan, Republic of","Bahamas, The","Bahrain, Kingdom of",Bangladesh,Barbados,Belarus,Belgium,Belgium-Luxembourg,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,"China, P.R.: Hong Kong","China, P.R.: Macao","China, P.R.: Mainland",Colombia,Comoros,"Congo, Democratic Republic of","Congo, Republic of",Costa Rica,C?te d'Ivoire,Croatia,Cuba,Cura?ao,Cura?ao and Sint Maarten,Cyprus,Czech Republic,Czechoslovakia,Denmark,Djibouti,Dominica,Dominican Republic,Eastern Germany,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,"Eswatini, Kingdom of",Ethiopia,Euro Area,Faroe Islands,Fiji,Finland,France,French Territories: French Polynesia,French Territories: New Caledonia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guernsey,"Guiana, French",Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Republic of","Kosovo, Republic of",Kuwait,Kyrgyz Republic,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mexico,"Micronesia, Federated States of",Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Zealand,Nicaragua,Niger,Nigeria,"North Macedonia, Republic of",Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russian Federation,Rwanda,Saint Pierre and Miquelon,Samoa,San Marino,S?o Tom¨¦ and Pr¨ªncipe,Saudi Arabia,Senegal,"Serbia, Republic of",Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Taiwan Province of China,Tajikistan,Tanzania,Thailand,"Timor-Leste, Dem. Rep. of",Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,U.S.S.R.,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, Republica Bolivariana de",Vietnam,Yemen Arab Rep.,"Yemen, P.D. Rep.","Yemen, Republic of","Yugoslavia, SFR",Zambia,Zimbabwe,Central African Economic and Monetary Community,Eastern Caribbean Currency Union (ECCU),West African Economic and Monetary Union (WAEMU)
1995M06,34.63,91.99,47.96,0.00,2.70,2.70,1.00,409.64,1.79,1.39,9.85,0.89,1.00,0.38,40.10,2.00,0.00,28.78,28.78,2.00,491.64,1.00,31.40,4.77,...,2.78,0.91,1.39,0.07,491.64,242.63,75.32,"2,310.00",491.64,1.38,0.83,491.64,491.64,373.59,7.74,7.97,8.30,874.76,368.72,0.05,491.64,178.43,491.64,5.05,...,...,...,0.44,26.14,...,5.47,177.72,2.70,12.87,...,"2,529.57",3.40,8.76,491.64,6.26,11.21,3.66,6.25,...,5.47,1.39,4.30,4.92,89.39,89.39,491.64,9.54,...,1.40,0.12,0.63,226.21,5.47,2.70,4.92,5.76,0.63,4.92,991.87,491.64,143.75,14.95,...,125.47,63.22,31.40,"2,241.36","1,749.60","2,002.39",0.61,0.63,2.98,"1,638.95",33.69,84.53,0.63,0.69,63.54,53.62,1.39,761.04,...,0.30,10.79,775.00,0.51,"1,622.42",3.66,52.93,0.41,4.00,28.78,869.16,15.31,2.44,11.77,491.64,0.35,4.92,12.90,17.20,6.22,1.00,4.57,449.03,...,2.70,8.43,8.67,5.49,3.66,1.39,50.41,1.57,1.79,1.49,7.46,491.64,21.89,36.85,6.24,0.38,30.97,...,1.00,1.30,"1,965.95",2.25,25.67,2.34,147.62,3.64,4.92,0.20,4.75,280.89,4.92,2.42,"1,638.95",1.27,3.75,491.64,...,4.63,681.11,1.39,...,29.43,114.00,3.39,...,3.66,...,121.65,50.27,2.70,2.70,2.70,0.52,0.50,7.26,1.16,11.23,25.78,0.06,595.44,24.67,1.00,491.64,1.27,5.92,0.94,0.04,75.00,...,964.82,1.42,3.67,0.63,1.00,6.26,29.00,113.06,0.17,"11,050.00",...,...,50.04,...,0.89,0.01,491.64,2.70,491.64
1995Q3,34.63,92.07,50.44,0.00,2.70,2.70,1.00,408.06,1.79,1.35,10.07,0.89,1.00,0.38,40.14,2.00,0.00,29.44,29.44,2.00,494.90,1.00,32.08,4.82,...,2.80,0.94,1.41,0.07,494.90,249.03,76.49,"2,436.00",494.90,1.36,0.83,494.90,494.90,386.63,7.74,7.97,8.31,930.77,371.17,0.07,494.90,183.32,494.90,5.21,...,...,...,0.45,26.52,...,5.56,177.72,2.70,12.87,...,"2,599.67",3.39,8.76,494.90,6.29,11.46,3.65,6.28,...,5.56,1.40,4.31,4.95,89.98,89.98,494.90,9.58,...,1.43,0.12,0.64,231.13,5.56,2.70,4.95,5.82,0.64,4.95,995.29,494.90,141.37,15.21,...,130.21,64.47,32.08,"2,261.79","1,748.50","2,002.39",0.62,0.64,3.01,"1,610.07",34.91,94.09,0.64,0.71,59.74,55.91,1.35,765.77,...,0.30,10.57,831.92,0.53,"1,615.32",3.65,48.51,0.42,4.00,29.44,924.98,15.28,2.46,11.77,494.90,0.35,4.95,13.24,17.40,6.21,1.00,4.53,457.36,...,2.70,8.51,9.98,5.66,3.65,1.35,51.51,1.60,1.79,1.51,7.71,494.90,21.89,37.57,6.30,0.38,31.27,...,1.00,1.35,"1,965.55",2.24,25.73,2.42,149.36,3.64,4.95,0.20,4.47,313.65,4.95,2.48,"1,610.07",1.37,3.75,494.90,...,4.73,802.47,1.41,...,29.66,117.04,3.43,...,3.65,...,122.87,51.54,2.70,2.70,2.70,0.59,0.46,7.18,1.18,11.23,26.97,0.11,607.03,24.94,1.00,494.90,1.27,5.93,0.94,0.05,93.67,...,972.22,1.57,3.67,0.64,1.00,6.51,31.77,113.01,0.17,"11,039.00",...,...,50.04,...,0.93,0.01,494.90,2.70,494.90
1995M07,34.63,90.35,49.67,0.00,2.70,2.70,1.00,407.87,1.79,1.38,9.77,0.89,1.00,0.38,40.10,2.00,0.00,28.57,28.57,2.00,483.25,1.00,31.38,4.80,...,2.77,0.93,1.40,0.07,483.25,241.72,74.79,"2,383.00",483.25,1.36,0.83,483.25,483.25,378.07,7.74,7.97,8.30,893.22,362.43,0.06,483.25,180.85,483.25,5.01,...,...,...,0.44,26.01,...,5.41,177.72,2.70,12.87,...,"2,574.62",3.39,8.76,483.25,6.27,11.11,3.64,6.26,...,5.41,1.39,4.25,4.83,87.86,87.86,483.25,9.54,...,1.39,0.12,0.63,225.46,5.41,2.70,4.83,5.77,0.63,4.83,993.71,483.25,142.94,14.94,...,126.34,62.91,31.38,"2,251.57","1,748.89","2,002.39",0.61,0.63,2.96,"1,609.71",33.90,87.22,0.63,0.70,62.62,56.59,1.38,757.01,...,0.30,10.56,785.00,0.51,"1,618.47",3.64,53.60,0.41,4.00,28.57,888.40,15.31,2.45,11.77,483.25,0.35,4.83,12.99,17.07,6.14,1.00,4.53,450.83,...,2.70,8.35,9.51,5.51,3.64,1.38,50.71,1.56,1.79,1.48,7.58,483.25,21.89,36.77,6.17,0.38,31.13,...,1.00,1.33,"1,966.05",2.24,25.51,2.37,146.00,3.64,4.83,0.20,4.53,315.11,4.83,2.44,"1,609.71",1.32,3.75,483.25,...,4.64,760.93,1.40,...,29.25,113.06,3.41,...,3.64,...,119.75,50.80,2.70,2.70,2.70,0.53,0.48,7.18,1.16,11.23,26.25,0.07,597.70,24.74,1.00,483.25,1.27,5.93,0.92,0.04,75.00,...,968.93,1.44,3.67,0.63,1.00,6.38,30.40,112.94,0.17,"11,046.00",...,...,50.04,...,0.93,0.01,483.25,2.70,483.25
1995M08,34.63,91.48,50.67,0.00,2.70,2.70,1.00,409.19,1.79,1.35,10.16,0.90,1.00,0.38,40.10,2.00,0.00,29.69,29.69,2.00,497.14,1.00,31.59,4.82,...,2.80,0.94,1.41,0.07,497.14,248.25,76.43,"2,440.00",497.14,1.35,0.83,497.14,497.14,387.27,7.74,7.97,8.31,934.93,372.85,0.06,497.14,183.24,497.14,5.22,...,...,...,0.45,26.64,...,5.60,177.72,2.70,12.87,...,"2,592.80",3.39,8.76,497.14,6.31,11.56,3.64,6.30,...,5.60,1.41,4.30,4.97,90.39,90.39,497.14,9.57,...,1.45,0.12,0.64,232.04,5.60,2.70,4.97,5.81,0.64,4.97,995.25,497.14,140.94,15.26,...,130.64,64.90,31.59,"2,262.00","1,751.87","2,002.39",0.62,0.64,3.03,"1,605.38",34.66,94.55,0.64,0.71,56.69,55.70,1.35,767.96,...,0.30,10.47,785.00,0.53,"1,615.22",3.64,51.08,0.42,4.00,29.69,936.40,15.26,2.43,11.77,497.14,0.35,4.97,13.27,17.46,6.19,1.00,4.53,459.22,...,2.70,8.55,9.93,5.68,3.64,1.35,51.13,1.62,1.79,1.52,7.83,497.14,21.89,37.71,6.34,0.38,31.27,...,1.00,1.36,"1,965.45",2.24,25.71,2.44,149.74,3.64,4.97,0.20,4.42,314.09,4.97,2.50,"1,605.38",1.37,3.75,497.14,...,4.78,794.99,1.41,...,29.59,117.57,3.43,...,3.64,...,123.31,51.47,2.70,2.70,2.70,0.57,0.45,7.23,1.20,11.23,27.23,0.10,609.86,24.95,1.00,497.14,1.27,5.93,0.94,0.05,75.00,...,970.03,1.61,3.67,0.64,1.00,6.51,31.50,113.06,0.17,"11,041.00",...,...,50.04,...,0.93,0.01,497.14,2.70,497.14
1995M09,34.63,94.39,50.98,0.00,2.70,2.70,1.00,407.12,1.79,1.33,10.29,0.89,1.00,0.38,40.21,2.00,0.00,30.07,30.07,2.00,504.31,1.00,33.26,4.85,...,2.83,0.95,1.43,0.07,504.31,257.12,78.24,"2,485.00",504.31,1.35,0.83,504.31,504.31,394.56,7.74,7.97,8.32,964.17,378.23,0.08,504.31,185.86,504.31,5.40,...,...,...,0.46,26.93,...,5.67,177.72,2.70,12.87,...,"2,631.60",3.39,8.76,504.31,6.30,11.70,3.66,6.29,...,5.67,1.42,4.37,5.04,91.69,91.69,504.31,9.62,...,1.46,0.12,0.64,235.90,5.67,2.70,5.04,5.89,0.64,5.04,996.91,504.31,140.22,15.43,...,133.66,65.61,33.26,"2,271.81","1,744.74","2,002.39",0.63,0.64,3.04,"1,615.12",36.17,100.49,0.64,0.71,59.91,55.43,1.33,772.35,...,0.30,10.68,925.75,0.54,"1,612.26",3.66,40.85,0.43,4.00,30.07,950.15,15.26,2.51,11.77,504.31,0.36,5.04,13.47,17.66,6.30,1.00,4.53,462.02,...,2.70,8.63,10.49,5.79,3.66,1.33,52.69,1.64,1.79,1.53,7.71,504.31,21.89,38.23,6.40,0.38,31.42,...,1.00,1.35,"1,965.15",2.25,25.97,2.46,152.34,3.64,5.04,0.21,4.47,311.74,5.04,2.51,"1,615.12",1.41,3.75,504.31,...,4.77,851.50,1.43,...,30.13,120.51,3.44,...,3.66,...,125.55,52.36,2.70,2.70,2.70,0.67,0.45,7.13,1.19,11.23,27.42,0.17,613.52,25.12,1.00,504.31,1.27,5.92,0.95,0.05,131.00,...,977.70,1.65,3.67,0.64,1.00,6.64,33.40,113.02,0.17,"11,030.00",...,...,50.04,...,0.93,0.01,504.31,2.70,504.31
1995Q4,42.38,92.83,51.11,0.01,2.70,2.70,1.00,401.72,1.79,1.34,10.02,0.89,1.00,0.38,40.67,2.00,0.00,29.28,29.28,2.00,493.04,1.00,34.75,4.88,...,2.82,0.96,1.42,0.07,493.04,269.22,77.24,"2,518.00",493.04,1.36,0.83,493.04,493.04,409.30,7.73,7.97,8.31,991.30,369.78,0.13,493.04,191.22,493.04,5.29,...,...,...,0.45,26.43,...,5.52,177.72,2.70,12.87,...,"2,804.44",3.39,8.76,493.04,6.31,11.39,3.65,6.30,...,5.52,1.42,4.28,4.93,89.64,89.64,493.04,9.64,1.26,1.42,0.14,0.64,234.76,5.52,2.70,4.93,5.96,0.64,4.93,997.58,493.04,140.14,16.53,...,136.19,64.84,34.75,"2,291.31","1,748.36","2,002.39",0.62,0.64,3.06,"1,597.97",39.04,101.46,0.64,0.71,62.94,55.62,1.34,769.30,...,0.30,11.05,924.32,0.54,"1,602.25",3.65,45.68,0.42,4.00,29.28,824.04,15.28,2.54,11.77,493.04,0.35,4.93,13.40,17.53,7.34,1.00,4.54,469.68,...,2.70,8.48,10.87,5.76,3.65,1.34,55.53,1.60,1.79,1.53,7.85,493.04,21.89,37.81,6.28,0.38,33.51,...,1.00,1.32,"1,969.71",2.30,26.11,2.47,149.37,3.64,4.93,0.24,4.55,305.28,4.93,2.52,"1,597.97",1.74,3.75,493.04,...,4.85,934.23,1.42,...,29.55,121.92,3.47,...,3.65,...,122.26,53.38,2.70,2.70,2.70,0.77,0.41,6.69,1.15,11.23,27.16,0.28,585.85,25.14,1.00,493.04,1.27,5.97,0.94,0.05,200.00,...,"1,032.98",1.77,3.67,0.64,1.00,6.92,35.03,113.38,0.20,"11,013.33",...,...,50.04,...,0.93,0.01,493.04,2.70,493.04
1995M10,36.21,92.18,50.43,0.01,2.70,2.70,1.00,400.11,1.79,1.32,9.96,0.89,1.00,0.38,40.52,2.00,0.00,29.10,29.10,2.00,494.11,1.00,34.56,4.86,...,2.81,0.96,1.42,0.07,494.11,261.79,77.06,"2,511.00",494.11,1.35,0.83,494.11,494.11,406.62,7.73,7.96,8.32,985.92,370.57,0.11,494.11,188.48,494.11,5.26,...,...,...,0.45,26.31,...,5.49,177.72,2.70,12.87,...,"2,677.14",3.39,8.76,494.11,6.31,11.32,3.65,6.30,...,5.49,1.41,4.27,4.94,89.84,89.84,494.11,9.65,1.27,1.41,0.13,0.63,232.56,5.49,2.70,4.94,5.96,0.63,4.94,997.33,494.11,139.95,15.81,...,133.84,64.63,34.56,"2,280.86","1,748.63","2,002.39",0.62,0.63,3.01,"1,605.65",37.95,100.65,0.63,0.71,61.51,55.51,1.32,767.40,...,0.30,10.93,924.10,0.53,"1,607.63",3.65,40.02,0.42,4.00,29.10,832.72,15.24,2.53,11.77,494.11,0.35,4.94,13.32,17.45,6.69,1.00,4.54,465.39,...,2.70,8.47,10.79,5.73,3.65,1.32,54.69,1.58,1.79,1.52,7.78,494.11,21.89,37.48,6.24,0.38,32.02,...,1.00,1.32,"1,965.40",2.26,25.97,2.44,148.87,3.64,4.94,0.22,4.50,311.13,4.94,2.50,"1,605.65",1.71,3.75,494.11,...,4.83,892.94,1.42,...,29.49,118.91,3.46,...,3.65,...,122.55,52.72,2.70,2.70,2.70,0.75,0.42,6.83,1.15,11.23,26.92,0.24,612.95,25.11,1.00,494.11,1.26,5.93,0.94,0.05,200.00,...,"1,043.08",1.74,3.67,0.63,1.00,6.78,34.10,112.55,0.17,"11,015.00",...,...,50.04,...,0.93,0.01,494.11,2.70,494.11
1995M11,44.42,92.16,51.10,0.01,2.70,2.70,1.00,402.33,1.79,1.34,9.97,0.89,1.00,0.38,40.75,2.00,0.00,29.13,29.13,2.00,488.65,1.00,34.75,4.88,...,2.81,0.96,1.41,0.07,488.65,268.13,76.79,"2,520.00",488.65,1.35,0.83,488.65,488.65,412.31,7.73,7.97,8.31,"1,000.54",366.48,0.14,488.65,191.24,488.65,5.26,...,...,...,0.45,26.32,...,5.49,177.72,2.70,12.87,...,"2,821.38",3.39,8.76,488.65,6.31,11.33,3.65,6.30,...,5.49,1.43,4.24,4.89,88.85,88.85,488.65,9.64,1.25,1.42,0.14,0.64,233.80,5.49,2.70,4.89,6.00,0.64,4.89,997.45,488.65,140.23,17.73,...,135.68,64.57,34.75,"2,290.64","1,749.54","2,002.39",0.62,0.64,3.04,"1,593.73",39.56,101.92,0.64,0.71,63.35,55.54,1.34,769.41,...,0.30,10.97,924.14,0.54,"1,601.30",3.65,51.46,0.42,4.00,29.13,847.89,15.28,2.54,11.77,488.65,0.35,4.89,13.47,17.46,7.66,1.00,4.57,469.96,...,2.70,8.44,10.92,5.75,3.65,1.34,55.96,1.59,1.79,1.53,7.85,488.65,21.89,37.76,6.25,0.38,34.25,...,1.00,1.32,"1,966.61",2.31,26.17,2.47,148.31,3.64,4.89,0.24,4.54,303.24,4.89,2.52,"1,593.73",1.77,3.75,488.65,...,4.84,952.00,1.41,...,29.45,121.27,3.47,...,3.65,...,121.70,53.41,2.70,2.70,2.70,0.78,0.42,6.59,1.14,11.23,27.25,0.29,586.42,25.16,1.00,488.65,1.27,5.98,0.94,0.05,200.00,...,"1,032.60",1.78,3.67,0.64,1.00,6.93,35.10,113.55,0.17,"11,011.00",...,...,50.04,...,0.93,0.01,488.65,2.70,488.65
1995M12,46.51,94.15,51.81,0.01,2.70,2.70,1.00,402.71,1.79,1.35,10.14,0.89,1.00,0.38,40.75,2.00,0.00,29.61,29.61,2.00,496.37,1.00,34.95,4.91,...,2.83,0.97,1.41,0.07,496.37,277.74,77.86,"2,523.00",496.37,1.37,0.83,496.37,496.37,408.98,7.74,7.97,8.32,987.45,372.27,0.15,496.37,193.93,496.37,5.35,...,...,...,0.46,26.66,...,5.58,177.72,2.70,12.87,...,"2,914.79",3.39,8.76,496.37,6.32,11.52,3.66,6.31,...,5.58,1.43,4.34,4.96,90.25,90.25,496.37,9.64,1.26,1.44,0.14,0.65,237.93,5.58,2.70,4.96,5.93,0.65,4.96,997.95,496.37,140.23,16.05,...,139.07,65.32,34.95,"2,302.42","1,746.92","2,002.39",0.63,0.65,3.12,"1,594.53",39.62,101.81,0.65,0.71,63.97,55.80,1.35,771.08,...,0.30,11.23,924.72,0.54,"1,597.82",3.66,45.56,0.43,4.00,29.61,791.51,15.30,2.54,11.77,496.37,0.35,4.96,13.41,17.68,7.66,1.00,4.53,473.68,...,2.70,8.54,10.91,5.79,3.66,1.35,55.95,1.61,1.79,1.54,7.93,496.37,21.89,38.19,6.35,0.38,34.25,...,1.00,1.33,"1,977.12",2.33,26.21,2.51,150.94,3.64,4.96,0.26,4.62,301.46,4.96,2.53,"1,594.53",1.75,3.75,496.37,...,4.87,957.76,1.41,...,29.71,125.58,3.48,...,3.66,...,122.53,54.01,2.70,2.70,2.70,0.77,0.40,6.63,1.16,11.23,27.31,0.30,558.18,25.16,1.00,496.37,1.28,6.00,0.95,0.06,200.00,...,"1,023.25",1.79,3.67,0.65,1.00,7.05,35.90,114.04,0.25,"11,014.00",...,...,50.04,...,0.94,0.01,496.37,2.70,496.37
1996,47.50,104.50,54.75,0.13,2.70,2.70,1.00,414.04,1.79,1.28,10.59,0.86,1.00,0.38,41.79,2.00,0.00,30.96,30.96,2.00,511.55,1.00,35.43,5.07,...,3.32,1.01,1.41,0.18,511.55,302.75,82.59,"2,624.08",511.55,1.36,0.83,511.55,511.55,412.27,7.73,7.97,8.31,"1,036.69",383.66,0.50,511.55,207.69,511.55,5.43,...,...,...,0.47,27.14,...,5.80,177.72,2.70,12.90,...,"3,189.47",3.39,8.76,511.55,6.36,12.04,4.30,6.35,...,5.80,1.40,4.59,5.12,93.01,93.01,511.55,9.80,1.26,1.50,0.16,0.64,240.71,5.80,2.70,5.12,6.05,0.64,5.12,"1,004.02",511.55,140.38,15.70,...,152.65,66.50,35.43,"2,342.30","1,751.19","2,002.39",0.63,0.64,3.19,"1,542.95",37.12,108.78,0.64,0.71,67.30,57.11,1.28,804.45,...,0.30,12.81,921.02,0.55,"1,571.44",4.30,46.84,0.44,4.00,30.96,812.25,15.31,2.52,11.77,511.55,0.36,5.12,13.72,17.95,7.60,1.00,4.60,548.40,...,2.70,8.72,11.29,5.92,4.30,1.28,56.69,1.69,1.79,1.45,8.44,511.55,21.88,39.98,6.45,0.38,36.08,...,1.00,1.32,"2,056.81",2.45,26.22,2.70,154.24,3.64,5.12,0.31,5.12,306.82,5.12,2.46,"1,542.95",2.20,3.75,511.55,...,4.97,920.73,1.41,...,30.65,135.36,3.57,...,4.30,...,126.66,55.27,2.70,2.70,2.70,1.25,0.40,6.71,1.24,11.23,27.46,0.30,579.98,25.34,1.00,511.55,1.23,6.01,0.97,0.08,"3,257.67",...,"1,046.08",1.83,3.67,0.64,1.00,7.97,40.07,111.72,0.42,"11,032.58",...,...,94.16,...,1.21,0.01,511.55,2.70,511.55
1996Q1,47.50,97.57,53.30,0.02,2.70,2.70,1.00,402.61,1.79,1.32,10.33,0.89,1.00,0.38,40.98,2.00,0.00,30.19,30.19,2.00,503.51,1.00,35.61,4.98,...,2.91,0.98,1.41,0.08,503.51,281.65,80.23,"2,547.00",503.51,1.37,0.83,503.51,503.51,410.35,7.73,7.96,8.32,"1,028.63",377.63,0.23,503.51,198.44,503.51,5.43,...,...,...,0.46,27.10,...,5.68,177.72,2.70,12.87,...,"2,964.95",3.39,8.76,503.51,6.34,11.75,3.77,6.34,...,5.68,1.42,4.53,5.04,91.55,91.55,503.51,9.71,1.25,1.47,0.15,0.65,241.49,5.68,2.70,5.04,6.15,0.65,5.04,998.93,503.51,140.26,16.58,...,144.12,66.04,35.61,"2,318.17","1,748.33","2,002.39",0.63,0.65,3.11,"1,573.20",39.77,105.79,0.65,0.71,64.91,57.81,1.32,782.93,...,0.30,11.31,922.94,0.55,"1,589.47",3.77,46.12,0.43,4.00,30.19,794.01,15.30,2.55,11.77,503.51,0.36,5.04,13.51,17.91,7.53,1.00,4.54,482.69,...,2.70,8.63,11.03,5.86,3.77,1.32,57.05,1.64,1.79,1.49,8.08,503.51,21.89,38.95,6.42,0.38,34.36,...,1.00,1.35,"2,013.61",2.36,26.19,2.54,152.33,3.64,5.04,0.28,4.76,303.17,5.04,2.49,"1,573.20",1.87,3.75,503.51,...,4.94,940.06,1.41,...,30.00,131.67,3.50,...,3.77,...,123.70,54.17,2.70,2.70,2.70,0.89,0.40,6.78,1.19,11.23,27.43,0.29,542.35,25.26,1.00,503.51,1.25,6.00,0.97,0.06,"1,733.33",...,"1,021.79",1.87,3.67,0.65,1.00,7.34,36.30,113.62,0.29,"11,013.67",...,...,50.04,...,1.04,0.01,503.51,2.70,503.51
1996M01,47.50,95.35,53.00,0.01,2.70,2.70,1.00,402.01,1.79,1.35,10.28,0.89,1.00,0.38,40.94,2.00,0.00,30.04,30.04,2.00,500.56,1.00,35.77,4.95,...,2.83,0.98,1.42,0.07,500.56,281.03,79.05,"2,538.00",500.56,1.37,0.83,500.56,500.56,408.53,7.73,7.96,8.32,"1,011.11",375.42,0.19,500.56,196.23,500.56,5.40,...,...,...,0.46,26.97,...,5.65,177.72,2.70,12.87,...,"2,923.82",3.39,8.76,500.56,6.32,11.69,3.64,6.32,...,5.65,1.43,4.44,5.01,91.01,91.01,500.56,9.70,1.24,1.46,0.15,0.65,240.50,5.65,2.70,5.01,6.10,0.65,5.01,998.49,500.56,140.28,16.44,...,141.92,65.97,35.77,"2,306.25","1,750.36","2,002.39",0.63,0.65,3.13,"1,583.82",39.66,105.84,0.65,0.71,64.30,56.71,1.35,787.27,...,0.30,11.24,923.43,0.54,"1,593.45",3.64,46.12,0.43,4.00,30.04,791.98,15.30,2.56,11.77,500.56,0.36,5.01,13.57,17.84,7.50,1.00,4.53,476.19,...,2.70,8.61,10.97,5.85,3.64,1.35,56.67,1.64,1.79,1.51,8.01,500.56,21.89,38.67,6.42,0.38,34.25,...,1.00,1.34,"1,998.06",2.35,26.22,2.51,151.61,3.64,5.01,0.26,4.68,303.11,5.01,2.52,"1,583.82",1.77,3.75,500.56,...,4.93,951.63,1.42,...,29.90,129.53,3.49,...,3.64,...,123.20,54.15,2.70,2.70,2.70,0.85,0.40,6.72,1.18,11.23,27.41,0.30,545.79,25.29,1.00,500.56,1.27,6.00,0.96,0.06,"2,400.00",...,"1,026.38",1.83,3.67,0.65,1.00,7.20,36.10,114.40,0.29,"11,015.00",...,...,50.04,...,0.98,0.01,500.56,2.70,500.56
1996M02,47.50,98.33,53.33,0.01,2.70,2.70,1.00,402.53,1.79,1.32,10.31,0.89,1.00,0.38,41.00,2.00,0.00,30.15,30.15,2.00,504.06,1.00,36.61,4.98,...,2.90,0.98,1.41,0.07,504.06,281.97,80.21,"2,549.00",504.06,1.38,0.83,504.06,504.06,410.97,7.73,7.96,8.31,"1,029.64",378.04,0.23,504.06,198.49,504.06,5.43,...,...,...,0.47,27.07,...,5.67,177.72,2.70,12.87,...,"2,950.26",3.39,8.76,504.06,6.35,11.73,3.75,6.34,...,5.67,1.42,4.55,5.04,91.65,91.65,504.06,9.68,1.25,1.47,0.15,0.65,242.41,5.67,2.70,5.04,6.17,0.65,5.04,998.95,504.06,140.26,16.55,...,144.40,66.07,36.61,"2,317.50","1,746.02","2,002.39",0.63,0.65,3.11,"1,572.45",39.87,105.73,0.65,0.71,65.20,58.29,1.32,780.28,...,0.30,11.32,923.50,0.55,"1,589.53",3.75,46.12,0.43,4.00,30.15,803.61,15.30,2.54,11.77,504.06,0.36,5.04,13.44,17.96,7.50,1.00,4.56,484.28,...,2.70,8.63,11.00,5.87,3.75,1.32,58.76,1.64,1.79,1.48,8.08,504.06,21.89,39.11,6.41,0.38,34.34,...,1.00,1.35,"2,017.14",2.36,26.16,2.54,152.43,3.64,5.04,0.28,4.76,303.41,5.04,2.50,"1,572.45",1.87,3.75,504.06,...,4.94,935.30,1.41,...,30.00,131.87,3.50,...,3.75,...,123.51,54.18,2.70,2.70,2.70,0.89,0.40,6.88,1.20,11.23,27.48,0.30,539.50,25.24,1.00,504.06,1.25,6.00,0.97,0.06,"1,800.00",...,"1,022.37",1.88,3.67,0.65,1.00,7.33,36.30,113.36,0.29,"11,013.00",...,...,50.04,...,0.99,0.01,504.06,2.70,504.06
