Country,"Afghanistan, Islamic Republic of",Albania,Algeria,Angola,Anguilla,Antigua and Barbuda,Argentina,"Armenia, Republic of",Aruba,Australia,Austria,"Azerbaijan, Republic of","Bahamas, The","Bahrain, Kingdom of",Bangladesh,Barbados,Belarus,Belgium,Belgium-Luxembourg,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,"China, P.R.: Hong Kong","China, P.R.: Macao","China, P.R.: Mainland",Colombia,Comoros,"Congo, Democratic Republic of","Congo, Republic of",Costa Rica,C?te d'Ivoire,Croatia,Cuba,Cura?ao,Cura?ao and Sint Maarten,Cyprus,Czech Republic,Czechoslovakia,Denmark,Djibouti,Dominica,Dominican Republic,Eastern Germany,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,"Eswatini, Kingdom of",Ethiopia,Euro Area,Faroe Islands,Fiji,Finland,France,French Territories: French Polynesia,French Territories: New Caledonia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guernsey,"Guiana, French",Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Republic of","Kosovo, Republic of",Kuwait,Kyrgyz Republic,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mexico,"Micronesia, Federated States of",Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Zealand,Nicaragua,Niger,Nigeria,"North Macedonia, Republic of",Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russian Federation,Rwanda,Saint Pierre and Miquelon,Samoa,San Marino,S?o Tom?? and Pr??ncipe,Saudi Arabia,Senegal,"Serbia, Republic of",Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Taiwan Province of China,Tajikistan,Tanzania,Thailand,"Timor-Leste, Dem. Rep. of",Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,U.S.S.R.,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, Republica Bolivariana de",Vietnam,Yemen Arab Rep.,"Yemen, P.D. Rep.","Yemen, Republic of","Yugoslavia, SFR",Zambia,Zimbabwe,Central African Economic and Monetary Community,Eastern Caribbean Currency Union (ECCU),West African Economic and Monetary Union (WAEMU)
1984M11,39.28,...,5.06,0,2.7,2.7,0,...,...,1.16,21,...,1,0.38,25.98,2,...,60.37,60.37,2,458.71,1,12.08,0.01,...,1.47,0,2.15,...,458.71,122.31,89.62,...,458.71,1.32,0.83,458.71,458.71,119.58,7.82,8.03,2.66,110.43,458.7,0,458.71,47.75,458.71,...,...,...,...,0.62,...,17.23,10.8,177.72,2.7,1,...,67.17,0.7,2.5,458.71,2.07,...,1.8,2.07,...,10.8,1.12,6.26,9.17,166.8,166.8,458.71,4.02,...,2.99,0,0.81,123.29,10.8,2.7,9.17,1,0.81,9.17,24.62,458.71,4.15,5,2,50.18,36.25,12.08,"1,063.12",92,"2,002.39",0.96,0.81,0.55,"1,859.36",4.74,243.32,0.81,0.4,...,15.13,1.16,816.59,...,0.3,...,35,...,7.64,1.8,46.44,0.3,...,60.37,123.56,1.5,2.4,7.05,458.71,0.48,9.17,6.72,14.94,0.19,1,...,...,...,2.7,9.28,0.04,8.49,1.8,1.16,17.51,3.37,1.8,2.03,0,458.71,0.8,...,8.7,0.35,14.74,...,1,0.92,240,0,19.96,0.01,159.73,3.64,9.17,0,...,102.44,9.17,2.11,"1,859.36",0.05,3.56,458.71,...,7.21,2.51,2.15,...,...,...,1.31,26,1.8,...,167.78,26.06,2.7,2.7,2.7,0,0,8.58,2.46,3.93,39.36,...,17.71,26.58,1,458.71,1.16,2.4,0.83,0,...,...,5.46,...,3.67,0.81,1,0.07,...,100.32,0.01,...,5.85,0.35,...,0.02,0,0,458.71,2.7,458.71
1984M12,39.28,...,5.11,0,2.7,2.7,0,...,...,1.19,21.75,...,1,0.38,26,2,...,62.34,62.34,2,474.84,1,12.31,0.01,...,1.52,0,2.17,...,474.84,124.2,91.75,...,474.84,1.32,0.83,474.84,474.84,126.23,7.83,8.04,2.79,112.76,474.84,0,474.84,47.75,474.84,...,...,...,...,0.64,...,17.13,11.12,177.72,2.7,1,...,67.17,0.7,2.5,474.84,2.07,...,1.89,2.07,...,11.12,1.13,6.46,9.5,172.67,172.67,474.84,4.21,...,3.1,0,0.84,127.18,11.12,2.7,9.5,1,0.84,9.5,25,474.84,4.15,5,2,50.85,40.09,12.31,"1,069.64",93.49,"2,002.39",0.99,0.84,0.61,"1,912.29",4.61,247.95,0.84,0.4,...,15.58,1.19,823.72,...,0.3,...,35,...,8.65,1.89,46.44,0.3,...,62.34,126.59,1.54,2.42,7.05,474.84,0.49,9.5,6.73,15.44,0.19,1,...,...,...,2.7,9.49,0.04,8.62,1.89,1.19,17.85,3.5,1.8,2.07,0,474.84,0.81,...,8.97,0.35,15.17,...,1,0.93,240,0,19.86,0.01,166.4,3.64,9.5,0,...,104.01,9.5,2.15,"1,912.29",0.05,3.56,474.84,...,7.32,2.51,2.17,...,...,...,1.33,26,1.89,...,171.71,26.2,2.7,2.7,2.7,0,0,8.84,2.56,3.93,39.46,...,18,27.09,1,474.84,1.19,2.4,0.86,0,...,...,5.52,...,3.67,0.84,1,0.07,...,101.84,0.01,...,5.86,0.35,...,0.02,0,0,474.84,2.7,474.84
1985M01,39.28,...,5.14,0,2.7,2.7,0,...,...,1.23,22.24,...,1,0.38,26,2,...,63.41,63.41,2,484.91,1,12.62,0.01,...,1.86,0,2.2,...,484.91,125.71,93.78,...,484.91,1.32,0.83,484.91,484.91,128.98,7.8,8.01,2.81,115.17,484.91,0,484.91,47.76,484.91,...,...,...,...,0.65,...,17.5,11.32,177.72,2.7,3.23,...,67.17,0.7,2.5,484.91,2.07,...,2.16,2.07,...,11.32,1.15,6.64,9.7,176.33,176.33,484.91,4.43,...,3.17,0,0.89,129.29,11.32,2.7,9.7,1,0.89,9.7,25.3,484.91,4.27,5,2,51.32,40.86,12.62,"1,079.50",94.59,"2,002.39",1.02,0.89,0.66,"1,948.99",4.98,254.18,0.89,0.41,...,15.96,1.23,830.3,...,0.31,...,35,...,10.15,2.16,46.44,0.3,...,63.41,132.83,1.6,2.48,7.05,484.91,0.5,9.7,6.84,15.8,0.2,1,...,...,...,2.7,9.65,0.04,8.81,2.16,1.23,18.29,3.58,1.8,2.12,0,484.91,0.82,...,9.17,0.35,15.46,...,1,0.95,240,0,18.98,0.01,171.92,3.64,9.7,0,...,105.28,9.7,2.21,"1,948.99",0.05,3.57,484.91,...,7.42,2.51,2.2,...,...,...,1.36,36,2.16,...,175.1,26.38,2.7,2.7,2.7,0,0,9.06,2.66,3.93,39.27,...,18.27,27.33,1,484.91,1.23,2.4,0.87,0,...,...,5.39,...,3.67,0.89,1,0.08,...,103.14,0.01,...,5.86,0.35,...,0.02,0,0,484.91,2.7,484.91
1985M02,39.28,...,5.19,0,2.7,2.7,0,...,...,1.35,23.13,...,1,0.38,26.21,2,...,66.17,66.17,2,503.54,1,12.94,0.04,...,1.79,0,2.26,...,503.54,127.41,96.9,...,503.54,1.35,0.83,503.54,503.54,131.84,7.8,8.01,2.83,118.25,503.53,0,503.54,48.42,503.54,...,...,...,...,0.68,...,17.73,11.78,177.72,2.7,3.28,...,67.17,0.7,2.5,503.54,2.07,...,1.97,2.07,...,11.78,1.19,6.85,10.07,183.1,183.1,503.54,4.56,...,3.29,0,0.91,133.7,11.78,2.7,10.07,1,0.91,10.07,25.67,503.54,4.3,5,2,51.96,41.79,12.94,"1,087.60",95.89,"2,002.39",1.06,0.91,0.72,"2,030.61",5.33,260.24,0.91,0.41,...,16.34,1.35,836.9,...,0.31,...,35,...,14.18,1.97,46.44,0.3,...,66.17,136.12,1.73,2.55,7.05,503.54,0.51,10.07,7.93,16.26,0.2,1,...,...,...,2.7,9.92,0.04,8.93,1.97,1.35,18.63,3.73,1.8,2.2,0,503.54,0.85,...,9.45,0.35,15.72,...,1,1,240,0,18.26,0.01,179.04,3.64,10.07,0,...,106.8,10.07,2.29,"2,030.61",0.05,3.58,503.54,...,7.52,2.94,2.26,...,...,...,1.41,36.5,1.97,...,181.87,26.49,2.7,2.7,2.7,0,0,9.32,2.8,3.93,39.19,...,18.51,27.95,1,503.54,1.35,2.4,0.9,0,...,...,5.28,...,3.67,0.91,1,0.08,...,104.52,0.01,...,5.86,0.35,...,0.02,0,0,503.54,2.7,503.54
1985M03,39.28,...,5.19,0,2.7,2.7,0,...,...,1.44,23.25,...,1,0.38,26.5,2,...,66.53,66.53,2,505.58,1,12.96,0.05,...,1.8,0,2.26,...,505.58,123.91,97.83,...,505.58,1.38,0.83,505.58,505.58,145.69,7.8,8.01,2.85,123.15,505.57,0,505.58,48.71,505.58,...,...,...,...,0.67,...,18,11.83,177.72,2.7,3.32,...,67.17,0.7,2.5,505.58,2.07,...,1.99,2.07,...,11.83,1.2,6.85,10.11,183.85,183.85,505.58,4.46,...,3.31,0,0.89,140.65,11.83,2.7,10.11,1,0.89,10.11,25.62,505.58,4.41,5,2,52.18,41.84,12.96,"1,098.63",96.04,"2,002.39",1.06,0.89,0.82,"2,083.67",5.31,258.63,0.89,0.41,...,16.48,1.44,848.97,...,0.3,...,35,...,17.75,1.99,46.44,0.3,...,66.53,141.16,1.61,2.58,7.05,505.58,0.5,10.11,8.07,16.51,0.21,1,...,...,...,2.7,10.03,0.04,8.93,1.99,1.44,18.81,3.74,1.8,2.21,0,505.58,0.87,...,9.48,0.35,16.03,...,1,1.03,320,0,18.48,0.01,181.25,3.64,10.11,0,...,106.58,10.11,2.3,"2,083.67",0.05,3.6,505.58,...,7.52,5.94,2.26,...,...,...,1.42,37,1.99,...,183.26,26.83,2.7,2.7,2.7,0,0,9.41,2.81,3.93,39.49,...,18.43,28.06,1,505.58,1.44,2.4,0.91,0,...,...,5.79,...,3.67,0.89,1,0.09,...,104.39,0.01,...,7.27,0.35,...,0.03,0,0,505.57,2.7,505.57
1985M04,39.28,...,5.1,0,2.7,2.7,0,...,...,1.52,21.69,...,1,0.38,26.55,2,...,62.11,62.11,2,470.56,1,12.48,0.05,...,1.75,0,2.22,...,470.56,123.94,93.04,...,470.56,1.36,0.83,470.56,470.56,148.76,7.79,8,2.84,129.62,470.56,0,470.56,49.08,470.56,...,...,...,...,0.63,...,17.8,11.06,177.72,2.7,3.23,...,67.17,0.7,2.5,470.56,2.07,...,1.93,2.07,...,11.06,1.19,6.44,9.41,171.11,171.11,470.56,4.02,...,3.08,0.01,0.81,134.43,11.06,2.7,9.41,1,0.81,9.41,24.93,470.56,4.3,5,2,50.89,41.18,12.48,"1,105.09",93.24,"2,002.39",0.99,0.81,0.91,"1,971.95",5.48,251.67,0.81,0.4,...,16.07,1.52,859.34,...,0.3,...,35,...,17.46,1.93,46.44,0.3,...,62.11,136.58,1.78,2.49,7.05,470.56,0.48,9.41,7.72,15.84,0.21,1,...,...,...,2.7,9.89,0.04,8.69,1.93,1.52,18.16,3.49,1.8,2.2,0,470.56,0.88,...,8.9,0.35,15.93,...,1,1.03,320,0,18.48,0.01,172.24,3.64,9.41,0,...,103.71,9.41,2.32,"1,971.95",0.05,3.61,470.56,...,7.3,5.76,2.22,...,...,...,1.4,37.5,1.93,...,172,27.1,2.7,2.7,2.7,0,0,8.97,2.59,3.93,39.68,...,17.8,27.43,1,470.56,1.52,2.4,0.86,0,...,...,5.93,...,3.67,0.81,1,0.09,...,110.89,0.01,...,7.37,0.35,...,0.03,0,0,470.56,2.7,470.56
1985M05,39.28,...,5.11,0,2.7,2.7,0,...,...,1.48,21.89,...,1,0.38,27,2,...,62.67,62.67,2,473.54,1,12.55,0.06,...,1.78,0,2.22,...,473.54,124.04,93.86,...,473.54,1.38,0.83,473.54,473.54,152.15,7.78,7.98,2.85,135.95,473.53,0,473.54,49.35,473.54,...,...,...,...,0.64,...,17.38,11.18,177.72,2.7,3.16,...,67.17,0.7,2.5,473.54,2.07,...,1.99,2.07,...,11.18,1.18,6.47,9.47,172.19,172.19,473.54,4,...,3.11,0.01,0.8,137.23,11.18,2.7,9.47,1,0.8,9.47,24.95,473.54,4.3,5,2,51.08,41.76,12.55,"1,114.00",93.34,"2,002.39",0.99,0.8,0.99,"1,986.09",5.49,251.54,0.8,0.4,...,16.17,1.48,868.92,...,0.3,...,35,...,16.47,1.99,46.44,0.3,...,62.67,137,1.8,2.48,7.05,473.54,0.48,9.47,7.86,15.98,0.22,1,...,...,...,2.7,10.41,0.04,8.66,1.99,1.48,18.23,3.52,1.8,2.21,0,473.54,0.89,...,8.96,0.35,15.98,...,1,1.02,320,0,18.48,0.01,174.98,3.64,9.47,0,...,103.79,9.47,2.32,"1,986.09",0.05,3.61,473.54,...,7.31,5.76,2.22,...,...,...,1.4,38.8,1.99,...,175.34,27.4,2.7,2.7,2.7,0,0,9.01,2.62,3.93,39.85,...,17.85,27.51,1,473.54,1.48,2.4,0.86,0,...,...,6,...,3.67,0.8,1,0.09,...,111.24,0.01,...,7.4,0.35,...,0.03,0,0,473.54,2.7,473.54
1985M06,39.28,...,5.09,0,2.7,2.7,0,...,...,1.51,21.53,...,1,0.38,27.09,2,...,61.72,61.72,2,466.97,1,12.46,0.07,...,1.77,0,2.23,...,466.97,123.09,93.09,...,466.97,1.37,0.83,466.97,466.97,155.06,7.77,7.98,2.86,140.73,466.97,0,466.97,50.05,466.97,...,...,...,...,0.63,...,17.38,11,177.72,2.7,3.13,...,67.17,0.7,2.5,466.97,2.07,...,1.98,2.07,...,11,1.18,6.36,9.34,169.81,169.81,466.97,3.9,...,3.06,0.01,0.78,135.88,11,2.7,9.34,1,0.78,9.34,24.76,466.97,4.3,5,2,50.83,41.62,12.46,"1,117.39",92.68,"2,002.39",0.98,0.78,1.14,"1,954.08",5.56,248.99,0.78,0.4,...,16.14,1.51,872.87,...,0.3,...,35,...,15.68,1.98,46.44,0.3,...,61.72,135.6,1.78,2.47,7.05,466.97,0.48,9.34,7.87,15.84,0.22,1,...,...,...,2.7,10.46,0.04,8.62,1.98,1.51,18.16,3.45,1.8,2.18,0,466.97,0.9,...,8.82,0.35,15.98,...,1,1.03,320,0,18.47,0.02,174.27,3.64,9.34,0,...,103.02,9.34,2.31,"1,954.08",0.05,3.63,466.97,...,7.26,5.7,2.23,...,...,...,1.46,40.61,1.98,...,174.69,27.42,2.7,2.7,2.7,0,0,8.85,2.57,3.93,39.82,...,17.66,27.39,1,466.97,1.51,2.4,0.85,0,...,...,6,...,3.67,0.78,1,0.09,...,110.37,0.01,...,7.4,0.35,...,0.03,0,0,466.97,2.7,466.97
1985M07,39.28,...,5.01,0,2.7,2.7,0,...,...,1.44,20.49,...,1,0.38,28.09,2,...,58.77,58.77,2,443.89,1,12.03,0.07,...,1.75,0,2.21,...,443.89,120.32,90.75,...,443.89,1.35,0.83,443.89,443.89,170.81,7.75,7.96,2.87,145.51,443.88,0,443.89,50.68,443.89,...,...,...,...,0.6,...,17.28,10.48,177.72,2.7,3,...,67.17,0.7,2.5,443.89,2.07,...,1.95,2.07,...,10.48,1.15,6.09,8.88,161.41,161.41,443.89,3.63,...,2.92,0.01,0.73,131.83,10.48,2.7,8.88,1,0.73,8.88,24.2,443.89,4.3,5,2,50,41.14,12.03,"1,117.35",90.72,"2,002.39",0.93,0.73,1.49,"1,914.36",5.73,241.75,0.73,0.39,...,16.31,1.44,874.33,...,0.3,...,35,...,15.73,1.95,46.44,0.3,...,58.77,133.08,1.71,2.47,7.08,443.89,0.46,8.88,7.85,15.32,0.24,1,...,...,...,2.7,10.16,0.04,8.44,1.95,1.44,17.64,3.28,1.8,2.02,0,443.89,0.9,...,8.45,0.35,16,...,1,1,320,0,18.58,0.02,168.81,3.64,8.88,0,...,100.7,8.88,2.26,"1,914.36",0.04,3.65,443.89,...,7.11,5.61,2.21,...,...,...,1.51,40.61,1.95,...,168.2,27.32,2.7,2.7,2.7,0,0,8.49,2.42,3.93,40.11,...,17.18,26.98,1,443.89,1.44,2.4,0.8,0,...,...,6,...,3.67,0.73,1,0.1,...,108.1,0.01,...,7.73,0.35,...,0.03,0,0,443.89,2.7,443.89
1985M08,39.28,...,4.96,0,2.7,2.7,0,...,...,1.41,19.61,...,1,0.38,28.71,2,...,56.48,56.48,2,426.21,1,11.94,0.07,...,1.92,0,2.21,...,426.21,118.72,89.23,...,426.21,1.36,0.83,426.21,426.21,176.49,7.79,8,2.9,150.03,426.2,0,426.21,51.29,426.21,...,...,...,...,0.59,...,16.9,10.1,177.72,2.7,3.01,...,67.17,0.7,2.5,426.21,2.07,...,2.35,2.07,...,10.1,1.13,5.92,8.52,154.98,154.98,426.21,3.61,...,2.79,0.01,0.72,131.57,10.1,2.7,8.52,1,0.72,8.52,23.89,426.21,4.24,5,2,49.28,41.06,11.94,"1,117.05",89.39,"2,002.39",0.9,0.72,1.48,"1,870.24",5.75,237.21,0.72,0.39,...,16.98,1.41,882.92,...,0.3,...,35,...,17.39,2.35,46.44,0.3,...,56.48,130.03,1.74,2.46,7.12,426.21,0.45,8.52,7.64,15,0.29,1,...,...,...,2.7,10.27,0.04,8.32,2.35,1.41,17.37,3.14,1.8,1.87,0,426.21,0.9,...,8.23,0.35,15.9,...,1,0.98,320,0,18.6,0.02,166.32,3.64,8.52,0,...,99.39,8.52,2.2,"1,870.24",0.04,3.65,426.21,...,7,5.5,2.21,...,...,...,1.53,40.61,2.35,...,164.06,27.36,2.7,2.7,2.7,0,0,8.3,2.29,3.93,40.43,...,17.07,26.81,1,426.21,1.41,2.4,0.8,0,...,...,6,...,3.67,0.72,1,0.11,...,106.49,0.01,1.27,7.75,0.35,...,0.03,0,0,426.21,2.7,426.21
1985M09,39.28,...,4.98,0,2.7,2.7,0,...,...,1.45,19.95,...,1,0.38,29.27,2,...,57.43,57.43,2,432.94,1,12.18,1.04,...,2.04,0,2.23,...,432.94,119.57,90.83,...,432.94,1.37,0.83,432.94,432.94,178.19,7.81,8.02,2.96,155.3,432.93,0,432.94,51.84,432.94,...,...,...,...,0.59,...,16.75,10.3,177.72,2.7,3,...,67.17,0.7,2.5,432.94,2.07,...,2.49,2.07,...,10.3,1.14,6.02,8.66,157.43,157.43,432.94,3.67,...,2.84,0.01,0.73,136.47,10.3,2.7,8.66,1,0.73,8.66,24.01,432.94,4.15,5,2,49.61,41.81,12.18,"1,121.67",89.99,"2,002.39",0.91,0.73,1.49,"1,902.26",5.84,236.95,0.73,0.39,...,17.26,1.45,891.59,...,0.3,...,95,...,18.56,2.49,46.44,0.3,...,57.43,131.34,1.78,2.48,7.25,432.94,0.46,8.66,7.84,15.25,0.3,1,...,...,...,2.7,10.38,0.04,8.37,2.49,1.45,17.7,3.19,1.8,1.88,0,432.94,0.91,...,8.34,0.35,16.12,...,1,0.99,320,0,18.62,0.02,170.5,3.64,8.66,0,...,99.88,8.66,2.22,"1,902.26",0.04,3.65,432.94,...,7.04,5.56,2.23,...,...,...,1.56,40.61,2.49,...,168.76,27.41,2.7,2.7,2.7,0,0,8.39,2.33,3.93,40.41,...,17.17,27.05,1,432.94,1.45,2.4,0.8,0,...,...,6,...,3.67,0.73,1,0.11,...,107.09,0.01,22.94,7.75,0.35,...,0.03,0,0,432.94,2.7,432.94
1985M10,39.28,...,4.88,0,2.7,2.7,0,...,...,1.42,18.58,...,1,0.38,29.76,2,...,53.6,53.6,2,403.38,1,12.03,1.1,...,2.09,0,2.14,...,403.38,115.26,87.7,...,403.38,1.37,0.83,403.38,403.38,179.19,7.79,8,3.07,160.26,403.37,0,403.38,52.33,403.38,...,...,...,...,0.57,...,16.53,9.59,177.72,2.7,3.01,...,67.17,0.7,2.5,403.38,2.07,...,2.6,2.07,...,9.59,1.11,5.68,8.07,146.68,146.68,403.38,3.51,...,2.64,0.01,0.7,143.58,9.59,2.7,8.07,1,0.7,8.07,23.18,403.38,4.15,5,2,48.45,41.47,12.03,"1,121.85",86.67,"2,002.39",0.85,0.7,1.48,"1,785.37",6.12,214.73,0.7,0.38,...,16.66,1.42,892.24,...,0.3,...,95,...,18.01,2.6,46.44,0.3,...,53.6,125.11,1.72,2.45,7.17,403.38,0.44,8.07,7.68,14.64,0.31,1,...,...,...,2.7,9.98,0.04,8.07,2.6,1.42,17.55,2.98,1.8,1.75,0,403.38,0.92,...,7.91,0.35,16.05,...,1,0.96,320,0,18.7,0.02,163.31,3.64,8.07,0,...,96.43,8.07,2.13,"1,785.37",0.04,3.65,403.38,...,6.8,5.34,2.14,...,...,...,1.57,40.61,2.6,...,161.65,27.4,2.7,2.7,2.7,0,0,7.96,2.17,3.93,40.15,...,16.72,26.52,1,403.38,1.42,2.4,0.8,0,...,...,6.8,...,3.67,0.7,1,0.12,...,103.31,0.01,22.94,7.77,0.35,...,0.03,0.01,0,403.38,2.7,403.38
1985M11,39.28,...,4.85,0,2.7,2.7,0,...,...,1.48,18.23,...,1,0.38,30.12,2,...,52.39,52.39,2,394.73,1,12.09,1.2,...,2.13,0,2.11,...,394.73,113.68,86.84,...,394.73,1.38,0.83,394.73,394.73,180.68,7.8,8.01,3.2,164.58,394.73,0,394.73,52.81,394.73,...,...,...,...,0.56,...,16.35,9.38,177.72,2.7,3.02,...,67.17,0.7,2.5,394.73,2.07,...,2.66,2.07,...,9.38,1.11,5.57,7.89,143.54,143.54,394.73,3.47,...,2.59,0.01,0.69,152.75,9.38,2.7,7.89,1,0.69,7.89,22.86,394.73,4.15,5,2,48.15,41.63,12.09,"1,122.12",85.62,"2,002.39",0.84,0.69,1.48,"1,751.24",5.62,203.72,0.69,0.37,...,16.44,1.48,890.98,...,0.29,...,95,...,17.52,2.66,46.44,0.3,...,52.39,125.3,1.7,2.43,7.15,394.73,0.43,7.89,7.61,14.52,0.33,1,...,...,...,2.7,9.87,0.04,7.97,2.66,1.48,17.66,2.92,1.8,1.75,0,394.73,0.92,...,7.8,0.35,15.98,...,1,1,320,0,18.74,0.01,162.23,3.64,7.89,0,...,95.1,7.89,2.15,"1,751.24",0.04,3.65,394.73,...,6.7,5.27,2.11,...,...,...,1.57,42.5,2.66,...,159.55,27.43,2.7,2.7,2.7,0,0,7.8,2.13,3.93,39.92,...,16.55,26.23,1,394.73,1.48,2.4,0.79,0,...,...,8.7,...,3.67,0.69,1,0.12,...,101.93,0.01,22.94,8.1,0.35,...,0.03,0.01,0,394.73,2.7,394.73
1985M12,39.28,...,4.81,0,2.7,2.7,0,...,...,1.47,17.69,...,1,0.38,30.64,2,...,51.26,51.26,2,384.92,1,12.16,1.53,...,2.16,0,2.12,0,384.92,112.63,85.75,...,384.92,1.39,0.83,384.92,384.92,182.48,7.81,8.01,3.2,169.19,384.92,0,384.92,53.12,384.92,...,...,...,...,0.55,...,16.08,9.13,177.72,2.7,2.97,...,95.75,0.7,2.5,384.92,2.07,...,2.68,2.07,...,9.13,1.11,5.48,7.7,139.97,139.97,384.92,3.46,...,2.51,0.01,0.69,150.06,9.13,2.7,7.7,1,0.69,7.7,22.65,384.92,4.15,5,2,47.7,41.94,12.16,"1,124.71",84.71,"2,002.39",0.82,0.69,1.49,"1,714.41",5.48,202.82,0.69,0.37,...,16.37,1.47,890.88,...,0.29,...,95,...,18.1,2.68,46.44,0.3,...,51.26,125.8,1.69,2.43,7.12,384.92,0.43,7.7,7.6,14.36,0.36,1,...,...,...,2.7,9.73,0.04,7.89,2.68,1.47,20.76,2.83,1.8,1.89,0,384.92,0.96,...,7.65,0.35,15.98,...,1,1.01,320,0,18.9,0.01,159.88,3.64,7.7,0,...,94.25,7.7,2.25,"1,714.41",0.04,3.65,384.92,...,6.64,5.24,2.12,...,...,...,1.58,42.5,2.68,...,156.06,27.41,2.7,2.7,2.7,0,0,7.68,2.1,3.93,39.86,...,16.46,26.66,1,384.92,1.47,3,0.77,0,...,...,12.75,...,3.67,0.69,1,0.12,...,100.91,0.01,22.94,8.1,0.35,...,0.03,0.01,0,384.92,2.7,384.92
1986M01,39.28,...,4.77,0,2.7,2.7,0,...,1.79,1.43,17.17,...,1,0.38,30.85,2,...,49.95,49.95,2,374.9,1,12.28,2.07,...,1.95,0,2.13,...,374.9,111.97,84.78,...,374.9,1.41,0.83,374.9,374.9,184.8,7.81,8.02,3.2,173.7,374.9,0,374.9,53.7,374.9,...,...,...,...,0.54,...,15.88,8.95,177.72,2.7,2.95,...,97.59,0.7,3.23,374.9,2.07,...,2.36,2.07,...,8.95,1.11,5.41,7.5,136.33,136.33,374.9,5.33,...,2.44,0.01,0.7,148.62,8.95,2.7,7.5,1,0.7,7.5,300,374.9,4.15,5,2,47.15,42.37,12.28,"1,126.69",84.17,"2,002.39",0.8,0.7,1.49,"1,664.49",5.48,200.07,0.7,0.37,...,16.33,1.43,890.53,...,0.29,...,95,...,20.24,2.36,46.44,0.3,...,49.95,125.82,1.7,2.45,7.11,374.9,0.42,7.5,7.62,14.24,0.39,1,...,...,...,2.7,9.6,0.04,7.83,2.36,1.43,20.13,2.75,1.8,1.94,0,374.9,1,...,7.55,0.35,15.98,...,1,1,320,0,19.04,0.01,157.57,3.64,7.5,0,...,93.55,7.5,2.28,"1,664.49",0.04,3.65,374.9,...,6.59,5.2,2.13,...,...,...,1.61,48.5,2.36,...,152.85,27.51,2.7,2.7,2.7,0,0,7.59,2.07,3.93,39.59,...,16.41,26.65,1,374.9,1.43,3.6,0.75,0,...,...,14,...,3.67,0.7,1,0.13,...,100.16,0.01,22.94,8.1,0.35,...,0.03,0.01,0,374.9,2.7,374.9
